item_id,large_category
5692318001,underwear
1484608000,cracker
1392988000,H&B
25292000,prepared_food
1408482000,frozen_food
1379181000,cracker
1333213000,kitchenalia
1345737000,kitchenalia
30740000,fish
33998000,fish
1051007000,daily
1285172000,cracker
1250083000,beverage
1358138000,beverage
1195580000,seasoned_food
1150432000,daily
5587386001,chandlery
5669097001,chandlery
1253992000,cracker
1494404000,cracker
32489000,fruit
23248000,fruit
1098548000,dried_seafood
1353111000,seasoned_food
14730000,beef
1375103000,H&B
30777000,beef
1493173000,tea
1528559000,bathroom&cleaning
1060643000,tea
1185769000,hygiene_product
1187399000,seasoned_food
1281341000,hygiene_product
1180624000,daily
1393492000,H&B
1158638000,frozen_food
1412603000,seasoned_food
1312796000,cracker
1481948000,daily
12226000,beef
1331341000,vegetable
1389870000,frozen_food
1382924000,frozen_food
1071672000,frozen_food
31040000,vegetable
1335185000,H&B
1257224000,stationery
5755170001,chandlery
1343871000,beverage
34032000,vegetable
1348471000,H&B
1500348000,tea
1058617000,H&B
1247674000,kitchenalia
1193057000,daily
16097000,vegetable
1490981000,instant
1490982000,instant
1192842000,instant
1490980000,instant
1324537000,hygiene_product
1324512000,hygiene_product
1266586000,H&B
5717262002,underwear
5717271002,underwear
1022316000,frozen_food
1506238000,bathroom&cleaning
29824000,fish
1241466000,H&B
1387522000,H&B
1387519000,H&B
1196974000,seasoned_food
1170797000,daily
1248013000,dried_seafood
33933000,prepared_food
1477291000,cracker
1476785000,cracker
1390033000,daily
1114009000,seasoned_food
1377578000,beverage
1267673000,seasoned_food
1286850000,instant
1039137000,daily
1340607000,beverage
1037753000,instant
1471815000,beverage
1291391000,instant
5621712001,chandlery
5233727001,chandlery
1486182000,cracker
1328978000,cracker
5730599001,fiber_sundrygoods
5729222001,fiber_sundrygoods
18566000,vegetable
1473176000,beverage
1500383000,dried_seafood
51242000,vegetable
1374975000,kitchenalia
10245000,vegetable
8921000,vegetable
1197587000,seasoned_food
1152332000,seasoned_food
1210293000,kitchenalia
33889000,fish
32492000,fruit
1484773000,seasoned_food
1299510000,kitchenalia
22139000,prepared_food
17583000,prepared_food
1370695000,H&B
51096000,prepared_food
1242349000,seasoned_food
1208911000,kitchenalia
1176806000,dried_seafood
18460000,vegetable
1178622000,daily
1334938000,daily
1025111000,kitchenalia
1216038000,daily
1326381000,cracker
1240587000,cracker
1397736000,cracker
5725141001,fiber_sundrygoods
5725143001,fiber_sundrygoods
1104828000,seasoned_food
1316646000,H&B
1284458000,H&B
1397129000,kitchenalia
1397130000,kitchenalia
16014000,beef
1124559000,daily
1132375000,seasoned_food
1094078000,kitchenalia
1026754000,instant
25405000,fish
26918000,vegetable
33795000,prepared_food
1250622000,bathroom&cleaning
1229877000,daily
1081986000,stationery
1262519000,stationery
11786000,beef
33956000,vegetable
1132382000,seasoned_food
1152333000,seasoned_food
1386963000,daily
1487314000,liquor
10542000,fruit
1224660000,frozen_food
1394857000,dried_seafood
1286975000,bathroom&cleaning
1112085000,seasoned_food
1112326000,seasoned_food
1316689000,kitchenalia
5725198003,fiber_sundrygoods
1349831000,detergent
1143860000,interior
5730605001,fiber_sundrygoods
51080000,prepared_food
5233651001,chandlery
5233317001,chandlery
5411033001,chandlery
1253785000,dried_seafood
1255171000,kitchenalia
1186971000,kitchenalia
1355035000,instant
1063974000,kitchenalia
1250342000,kitchenalia
1470378000,hygiene_product
1487634000,kitchenalia
1335054000,cracker
1210195000,cracker
1474079000,seasoned_food
1482932000,cracker
51095000,prepared_food
1474061000,daily
16836000,fruit
1164838000,seasoned_food
1473992000,cracker
32846000,vegetable
1252213000,seasoned_food
1491653000,daily
1479029000,vehicle
1236189000,instant
1397176000,bathroom&cleaning
1477094000,beverage
5759862003,underwear
1275387000,cracker
1393918000,liquor
1057084000,bathroom&cleaning
1501384000,instant
1355851000,dried_seafood
1263567000,daily
1130737000,instant
30799000,beef
1091841000,kitchenalia
1057079000,bathroom&cleaning
1012294000,seasoned_food
51091000,prepared_food
1129961000,tea
1472585000,daily
1482023000,daily
1156101000,instant
10688000,pork
33554000,prepared_food
1208959000,beverage
1320765000,cracker
1392527000,detergent
1357681000,hygiene_product
1467991000,instant
1274338000,instant
1370191000,bathroom&cleaning
1205690000,kitchenalia
5746257001,underwear
5743720001,underwear
5743097001,underwear
1489965000,detergent
1214228000,instant
1202285000,frozen_food
1273014000,daily
1204198000,H&B
5361679001,chandlery
1344601000,vegetable
1390035000,daily
1312144000,instant
1061510000,vegetable
1353674000,instant
1437174000,frozen_food
31041000,fish
13556000,vegetable
1098429000,beverage
1475890000,H&B
1395039000,liquor
1489747000,liquor
31921000,fruit
1394098000,frozen_food
1149955000,liquor
1462530000,seasoned_food
1350790000,seasoned_food
31359000,fruit
12206000,vegetable
1470371000,hygiene_product
1399047000,vegetable
1487558000,cracker
1482948000,cracker
1426608000,instant
1240702000,instant
1241079000,daily
1473994000,cracker
22504000,prepared_food
23926000,prepared_food
1220124000,H&B
1327132000,H&B
1355125000,H&B
1251231000,tea
1211122000,vegetable
1211141000,vegetable
13883000,fruit
1177144000,grain
1299183000,instant
1325002000,beverage
1196562000,H&B
33295000,pork
1512010000,frozen_food
1208619000,frozen_food
8064000,vegetable
1093138000,bathroom&cleaning
1235924000,daily
1064739000,seasoned_food
917000,vegetable
1299504000,tea
26061000,fish
1376819000,H&B
1398471000,hygiene_product
1067398000,dried_seafood
1481342000,bathroom&cleaning
1403987000,daily
1468797000,cracker
1397317000,daily
1377004000,daily
1114320000,frozen_food
1174570000,liquor
1372529000,detergent
1327129000,H&B
1282033000,H&B
1135512000,dried_seafood
1355644000,cracker
1347746000,frozen_food
1169995000,H&B
1174466000,beverage
1154692000,interior
1039227000,liquor
1311965000,liquor
1337861000,kitchenalia
1374415000,frozen_food
1241020000,vegetable
1224658000,frozen_food
1401028000,daily
1297194000,instant
1464758000,vegetable
1344247000,tea
1400231000,dried_seafood
21150000,beef
9428000,prepared_food
1091815000,interior
1092032000,interior
1283367000,cracker
1351931000,cracker
1180611000,hygiene_product
1241483000,H&B
1334127000,cracker
1359939000,tea
1100508000,kitchenalia
1130725000,instant
1228134000,instant
1107582000,liquor
5233314001,chandlery
1226708000,liquor
14378000,vegetable
1094654000,interior
1342283000,detergent
1232012000,hygiene_product
1381946000,liquor
1386690000,liquor
1381950000,liquor
1381942000,liquor
1370585000,instant
1392983000,seasoned_food
1476654000,detergent
1048457000,detergent
5740516003,fiber_sundrygoods
1247826000,daily
1246707000,dried_seafood
1396297000,daily
1253039000,beverage
33936000,prepared_food
1098430000,beverage
1238924000,dried_seafood
1263086000,hygiene_product
1349325000,hygiene_product
1008074000,interior
1494344000,liquor
1031209000,instant
1030382000,instant
30762000,fish
1367224000,kitchenalia
1175664000,detergent
1270038000,detergent
1466708000,daily
1466190000,detergent
33101000,prepared_food
1057803000,hygiene_product
1295036000,frozen_food
1392101000,frozen_food
1335670000,cracker
22996000,prepared_food
1203318000,liquor
1193132000,kitchenalia
16102000,vegetable
1342305000,tea
1295147000,dried_seafood
5639581001,chandlery
1258251000,seasoned_food
1058824000,seasoned_food
1105015000,daily
1046425000,stationery
5613958003,underwear
23735000,prepared_food
1219197000,cracker
1319302000,cracker
1157232000,cracker
1276859000,cracker
1300581000,frozen_food
1104993000,instant
1335656000,tea
1514508000,grain
1528414000,prepared_food
1171213000,instant
30610000,prepared_food
1282236000,bathroom&cleaning
1369879000,bathroom&cleaning
1460335000,detergent
5745675003,fiber_sundrygoods
1044906000,instant
1107711000,tea
17641000,prepared_food
1493505000,instant
1227436000,frozen_food
32851000,vegetable
18911000,prepared_food
30230000,prepared_food
9473000,fruit
1002120000,kitchenalia
26110000,vegetable
1398958000,cracker
1192242000,frozen_food
1344749000,instant
1081999000,stationery
1317458000,interior
1486847000,cracker
1486846000,cracker
1343872000,beverage
16705000,prepared_food
5077360001,baby_product
1400479000,daily
1217523000,H&B
1478895000,cracker
1330319000,cracker
1469656000,cracker
1085048000,frozen_food
1475989000,stationery
1338945000,beverage
1353243000,cracker
1396185000,cracker
1351132000,frozen_food
1349830000,detergent
1432988000,interior
1260519000,seasoned_food
30959000,vegetable
1494343000,liquor
1198637000,liquor
1305302000,liquor
1032481000,daily
1477699000,liquor
29561000,beef
30816000,pork
25409000,fruit
1301661000,frozen_food
1174971000,stationery
1357399000,cracker
1046497000,frozen_food
1272746000,frozen_food
1272089000,seasoned_food
1174524000,dried_seafood
1115285000,frozen_food
1464486000,beverage
1030380000,instant
30006000,prepared_food
5743029001,fiber_sundrygoods
24415000,fruit
1189733000,cracker
1316161000,daily
23740000,prepared_food
1468348000,daily
1468883000,daily
1342002000,stationery
1072989000,stationery
1471851000,kitchenalia
1207391000,seasoned_food
1127472000,cracker
1469063000,daily
1178110000,dried_seafood
1194595000,frozen_food
1112345000,instant
2969000,fish
1370502000,beverage
1469168000,daily
9430000,prepared_food
1397566000,frozen_food
1389341000,cracker
1063933000,frozen_food
1381396000,frozen_food
1402727000,tea
1123522000,detergent
1501030000,vegetable
1030384000,instant
1334604000,dried_seafood
1224872000,detergent
1377000000,daily
1100977000,stationery
5744779001,chandlery
1107059000,instant
1105066000,daily
30833000,beef
1259007000,hygiene_product
1377648000,seasoned_food
1291991000,cracker
1338802000,frozen_food
1339908000,instant
1272316000,stationery
1345155000,H&B
1472612000,seasoned_food
1480965000,frozen_food
1307700000,frozen_food
1305561000,hygiene_product
1284922000,dried_seafood
1239309000,cracker
1341722000,stationery
26846000,fruit
1343997000,daily
1381984000,cracker
1382017000,detergent
34026000,fruit
5727615001,sports
1336432000,H&B
1295761000,beverage
1259812000,H&B
1227546000,interior
1365881000,H&B
1241479000,H&B
1198462000,pet&home_and_garden
5526104001,chandlery
1265872000,pet&home_and_garden
5520477001,chandlery
1341852000,stationery
1465031000,stationery
1317738000,tea
1483074000,daily
1529604000,cracker
27197000,pork
14380000,vegetable
1527960000,tea
32004000,prepared_food
1038515000,frozen_food
1319354000,instant
1426582000,dried_seafood
1426579000,dried_seafood
1071886000,daily
1484126000,seasoned_food
5621213001,chandlery
1312154000,seasoned_food
1122956000,kitchenalia
1316606000,kitchenalia
1306071000,instant
1394744000,detergent
1213513000,detergent
1184817000,detergent
1400775000,hygiene_product
5748020001,fiber_sundrygoods
5520475001,chandlery
1355970000,H&B
1207099000,interior
1052998000,interior
1348183000,hygiene_product
1356568000,hygiene_product
1528950000,cracker
1332167000,cracker
1127475000,cracker
1476498000,pet&home_and_garden
1226702000,daily
1302672000,H&B
1506290000,bathroom&cleaning
1101936000,seasoned_food
1082380000,tea
1489635000,cracker
51106000,prepared_food
1258021000,seasoned_food
1055725000,stationery
1152615000,stationery
1242211000,stationery
1489503000,kitchenalia
5003454001,chandlery
33125000,fruit
1498746000,frozen_food
1205395000,tea
1390036000,daily
1484779000,seasoned_food
30960000,vegetable
30979000,vegetable
1397894000,interior
1489988000,detergent
1489985000,detergent
1302657000,daily
24669000,vegetable
1331373000,vegetable
1268032000,detergent
1398467000,hygiene_product
1348200000,H&B
1255419000,grain
1240074000,hygiene_product
8936000,vegetable
1482929000,cracker
1061224000,frozen_food
1226726000,beverage
17632000,prepared_food
1076133000,cracker
23812000,fish
1462511000,seasoned_food
1273685000,cracker
1355642000,daily
1231914000,detergent
1319922000,daily
1183840000,detergent
31033000,vegetable
1270168000,tea
30867000,beef
1320489000,instant
1344330000,H&B
1461599000,detergent
2732000,vegetable
1242973000,vehicle
1528466000,chicken
5759957001,underwear
5717622002,underwear
1276836000,cracker
1486621000,instant
1372530000,detergent
1360255000,detergent
1400226000,dried_seafood
1009927000,daily
1482931000,cracker
1485185000,cracker
1194158000,hygiene_product
1356000,fruit
1464042000,grain
1344305000,dried_seafood
1105058000,seasoned_food
5619632001,chandlery
1019220000,daily
1111762000,cracker
1355165000,hygiene_product
5719177001,chandlery
5520454001,chandlery
1269562000,hygiene_product
17922000,vegetable
1269782000,daily
31339000,fish
1052997000,interior
1238351000,vehicle
1019556000,beverage
1348199000,H&B
1399479000,cracker
1174628000,instant
1333673000,daily
1316516000,instant
1485214000,daily
5608112002,underwear
1374018000,H&B
1094711000,detergent
1313544000,H&B
1529359000,detergent
1400911000,seasoned_food
1493281000,seasoned_food
30152000,prepared_food
1004650000,seasoned_food
1319274000,seasoned_food
1487009000,bathroom&cleaning
1248994000,tea
1232592000,tea
1083443000,H&B
1360351000,kitchenalia
1273629000,H&B
1392708000,H&B
1387520000,H&B
1239770000,grain
1354969000,bathroom&cleaning
1166330000,detergent
1050914000,detergent
1503457000,dried_seafood
1025759000,detergent
1393172000,kitchenalia
1260661000,kitchenalia
1371984000,seasoned_food
1027649000,seasoned_food
1332862000,seasoned_food
1305157000,seasoned_food
1472512000,cracker
6351000,prepared_food
5759370001,fiber_sundrygoods
5759376001,fiber_sundrygoods
1370600000,instant
51243000,vegetable
1033209000,grain
33966000,vegetable
1204487000,instant
1250435000,pet&home_and_garden
1133609000,interior
5742052001,fiber_sundrygoods
1332892000,seasoned_food
1030383000,instant
1341023000,instant
1061541000,kitchenalia
1283361000,cracker
1000388000,tea
1261421000,kitchenalia
33103000,prepared_food
1132379000,instant
1118864000,beverage
1229454000,frozen_food
1060992000,frozen_food
1331323000,vegetable
1292521000,cracker
1399094000,instant
1351104000,instant
1300424000,instant
1344010000,cracker
1094727000,instant
1316495000,instant
1529231000,cracker
15017000,prepared_food
1165890000,hygiene_product
1232557000,hygiene_product
1083137000,detergent
1041400000,detergent
1477742000,vegetable
5610578003,underwear
26230000,fish
1276137000,daily
1376387000,liquor
20745000,pork
1172017000,instant
24763000,fruit
1212762000,cracker
1214112000,stationery
1227799000,kitchenalia
1347228000,kitchenalia
8311000,fish
1294610000,frozen_food
1531403000,daily
1208282000,daily
1288304000,frozen_food
1290046000,frozen_food
1466716000,cracker
1098143000,detergent
1276034000,cracker
1341347000,seasoned_food
24632000,vegetable
31127000,vegetable
1274348000,seasoned_food
1486386000,dried_seafood
1184251000,frozen_food
1231985000,hygiene_product
20644000,vegetable
1394330000,H&B
1527753000,H&B
1133227000,instant
1300743000,dried_seafood
1331182000,stationery
5537594001,chandlery
5701135001,chandlery
1476643000,instant
1176057000,grain
1203149000,pet&home_and_garden
1245345000,grain
1178934000,cracker
1206260000,beverage
1121677000,instant
23289000,beef
21114000,prepared_food
1012352000,beverage
1391353000,beverage
1394968000,tea
1061006000,instant
1221920000,bathroom&cleaning
1468885000,daily
5720341001,chandlery
5760052001,sports_NB
1122208000,stationery
1186512000,detergent
1237018000,kitchenalia
1253952000,stationery
1396599000,seasoned_food
1479366000,kitchenalia
5608105002,fiber_sundrygoods
25477000,prepared_food
1198961000,instant
1490987000,instant
1323314000,dried_seafood
1487317000,liquor
1080024000,instant
27215000,chicken
1024740000,kitchenalia
1139109000,kitchenalia
2995000,vegetable
50029000,prepared_food
1027277000,kitchenalia
1231000000,detergent
1296117000,cracker
18269000,fruit
25460000,fruit
1325491000,cracker
1186972000,kitchenalia
1214590000,seasoned_food
1250708000,instant
1383536000,instant
1485218000,daily
1307674000,frozen_food
1386689000,liquor
1481323000,dried_seafood
1098431000,beverage
1244265000,frozen_food
1182164000,cracker
1323292000,instant
14736000,beef
26092000,vegetable
1005668000,instant
1396272000,frozen_food
1484776000,seasoned_food
1094740000,frozen_food
1480406000,daily
1487489000,instant
1054801000,seasoned_food
1247478000,tea
1327103000,seasoned_food
1327292000,hygiene_product
1069773000,tea
1234727000,kitchenalia
1392990000,frozen_food
2278000,prepared_food
1284849000,instant
1327133000,H&B
1370687000,H&B
1379861000,H&B
1055848000,interior
1278785000,beverage
1333554000,vegetable
1350473000,beverage
1266658000,stationery
1348876000,stationery
1365854000,H&B
1529657000,kitchenalia
5717082004,underwear
5717635002,underwear
5725088001,fiber_sundrygoods
5759906004,underwear
1216054000,beverage
1294976000,H&B
1314906000,bathroom&cleaning
1329475000,kitchenalia
8935000,vegetable
1305275000,cracker
1205839000,frozen_food
1472374000,liquor
1494400000,liquor
1203612000,frozen_food
1227181000,seasoned_food
1232218000,beverage
1235939000,seasoned_food
1252120000,seasoned_food
1114761000,daily
1346335000,kitchenalia
1466687000,frozen_food
18050000,prepared_food
1356580000,H&B
1472272000,cracker
5625142001,fiber_sundrygoods
21543000,prepared_food
1354953000,beverage
1357900000,cracker
1473454000,liquor
22723000,prepared_food
1051925000,pet&home_and_garden
1115292000,hygiene_product
1197598000,hygiene_product
1251886000,pet&home_and_garden
1351156000,pet&home_and_garden
1369533000,hygiene_product
1130194000,detergent
1242843000,instant
1251053000,instant
1473457000,liquor
1166307000,hygiene_product
1299478000,interior
1329147000,seasoned_food
1344711000,interior
1349861000,kitchenalia
33625000,fruit
1216771000,seasoned_food
1327082000,tea
1157485000,seasoned_food
1252206000,seasoned_food
1321839000,daily
1503602000,kitchenalia
1310751000,vegetable
1336861000,frozen_food
1508280000,instant
5734057003,fiber_sundrygoods
5734058001,fiber_sundrygoods
1009964000,detergent
1122909000,detergent
1339907000,instant
1485181000,cracker
1529458000,cracker
1385617000,beverage
1385622000,beverage
1076427000,stationery
1139254000,seasoned_food
1317063000,stationery
1476282000,cracker
1143647000,instant
1224629000,H&B
1485014000,kitchenalia
18461000,vegetable
1104740000,seasoned_food
1291882000,seasoned_food
1327084000,tea
1384098000,frozen_food
1391236000,cracker
1064741000,seasoned_food
1198471000,instant
24058000,chicken
19347000,chicken
1291712000,daily
1525967000,grain
1270379000,frozen_food
1528557000,bathroom&cleaning
1529457000,cracker
1229981000,prepared_food
1110268000,beverage
30163000,prepared_food
1339906000,instant
1389339000,beverage
24644000,vegetable
1356452000,kitchenalia
1472583000,liquor
1013964000,seasoned_food
1032892000,grain
1061650000,hygiene_product
1172042000,instant
1284581000,cracker
1328980000,cracker
1346383000,cracker
1490111000,liquor
1168511000,daily
1224655000,frozen_food
1357951000,bathroom&cleaning
1267574000,dried_seafood
1170750000,beverage
1316948000,daily
1336842000,daily
1348153000,H&B
1355925000,beverage
1338568000,dried_seafood
1037284000,daily
1066622000,beverage
1071473000,liquor
1348465000,H&B
24016000,prepared_food
1358801000,tea
1344319000,beverage
1316762000,frozen_food
1405989000,detergent
1151041000,dried_seafood
1205333000,pet&home_and_garden
51159000,prepared_food
1164854000,seasoned_food
1473958000,instant
30940000,fish
1316717000,kitchenalia
26095000,vegetable
1011339000,beverage
1046498000,frozen_food
1113453000,seasoned_food
1134396000,beverage
1198457000,liquor
1315180000,kitchenalia
1470195000,cracker
1525965000,grain
1104151000,kitchenalia
1280608000,detergent
1527975000,detergent
5701133001,chandlery
5745127001,underwear
1349827000,detergent
1420192000,interior
1495533000,cracker
1514354000,stationery
4644000,fruit
1046508000,frozen_food
1103659000,frozen_food
1366123000,seasoned_food
1139137000,interior
1288785000,cracker
1369755000,cracker
1482933000,cracker
30847000,beef
1051942000,instant
1299281000,cracker
1397781000,cracker
1211331000,detergent
1301683000,instant
11447000,prepared_food
29456000,pork
1031207000,instant
1083661000,cracker
33170000,vegetable
30855000,beef
1330796000,bathroom&cleaning
1377296000,bathroom&cleaning
1247765000,stationery
1250091000,H&B
1307742000,cracker
1531614000,instant
1472904000,toy
25576000,prepared_food
27341000,fruit
1053026000,H&B
1081121000,H&B
1156399000,hygiene_product
1171103000,hygiene_product
1222038000,dried_seafood
1239693000,kitchenalia
1338636000,instant
1353515000,cracker
1398961000,dried_seafood
1484744000,bathroom&cleaning
1529348000,cracker
16915000,fish
1249143000,cracker
1274252000,frozen_food
1318882000,beverage
1336748000,beverage
1035659000,tea
915000,fish
1276841000,cracker
1375045000,cracker
1489106000,seasoned_food
1239620000,instant
1398959000,dried_seafood
1472077000,frozen_food
1489124000,seasoned_food
1111930000,beverage
1241537000,instant
1371545000,cracker
1477704000,liquor
1529343000,cracker
19001000,fruit
1236206000,cracker
26112000,vegetable
1286282000,instant
1331356000,vegetable
1336619000,instant
1378025000,bathroom&cleaning
1484687000,instant
1487236000,H&B
5759323001,fiber_sundrygoods
5759324001,fiber_sundrygoods
5759355001,fiber_sundrygoods
5759355002,fiber_sundrygoods
32755000,pork
32757000,pork
1009870000,daily
1009871000,daily
1106154000,beverage
1276295000,daily
1392470000,instant
1463035000,beverage
1330467000,cracker
1370730000,frozen_food
1051008000,daily
1529462000,cracker
1113426000,instant
1379779000,seasoned_food
1139315000,tea
1243141000,kitchenalia
1053000000,interior
1531761000,kitchenalia
1101942000,daily
1344447000,frozen_food
5717263004,underwear
5717561003,underwear
5759766003,underwear
1331336000,vegetable
1350501000,beverage
32815000,vegetable
1529233000,cracker
1530930000,instant
1291448000,cracker
1065392000,interior
1371384000,dried_seafood
5619630001,chandlery
1183376000,cracker
1348116000,dried_seafood
1383538000,instant
1531749000,seasoned_food
1104372000,instant
1359306000,detergent
4200000,prepared_food
1531615000,instant
1235486000,H&B
1248956000,H&B
1261742000,frozen_food
1321903000,cracker
1321904000,cracker
1395790000,cracker
1404165000,pet&home_and_garden
1464373000,frozen_food
1529381000,cracker
1095129000,detergent
1013484000,detergent
1307735000,cracker
1527626000,frozen_food
1528949000,cracker
1203765000,seasoned_food
1283117000,beverage
1306743000,detergent
1486374000,instant
1068156000,frozen_food
1375189000,frozen_food
30629000,vegetable
18939000,fruit
32486000,fruit
1158640000,frozen_food
1484922000,hygiene_product
7774000,fruit
34049000,vegetable
1163453000,seasoned_food
1079992000,stationery
1421538000,detergent
1007084000,seasoned_food
1187261000,daily
21561000,fruit
1336895000,beverage
1343889000,beverage
1370437000,frozen_food
1111305000,cracker
1161661000,dried_seafood
1161662000,dried_seafood
1198552000,instant
1205411000,frozen_food
1214864000,kitchenalia
1220803000,instant
1249150000,instant
1271933000,beverage
1529353000,cracker
5717569001,underwear
5759707001,underwear
1351130000,frozen_food
1494406000,cracker
1529249000,cracker
1529253000,cracker
1366581000,tea
1482934000,cracker
1078459000,cracker
1084464000,cracker
1482926000,cracker
26108000,vegetable
1329506000,grain
1481550000,liquor
1388584000,H&B
1464763000,vegetable
5717258004,underwear
5740582001,chandlery
1180130000,cracker
1323768000,tea
1269114000,frozen_food
25765000,fruit
1023015000,H&B
1207928000,detergent
1389342000,cracker
1335778000,liquor
1074756000,daily
1480417000,liquor
1371772000,beverage
1530218000,frozen_food
1004432000,instant
1011338000,beverage
1122740000,frozen_food
1174790000,beverage
1288861000,pet&home_and_garden
1341937000,stationery
1412727000,seasoned_food
1432350000,beverage
1462663000,beverage
1237180000,frozen_food
1495530000,frozen_food
1531773000,instant
1138911000,frozen_food
1319301000,cracker
1347618000,cracker
1002158000,cracker
1123620000,tea
1267507000,hygiene_product
1116055000,seasoned_food
1272613000,kitchenalia
1359990000,kitchenalia
5736709003,underwear
1396007000,cracker
33749000,vegetable
1501025000,vegetable
1129498000,seasoned_food
1368412000,seasoned_food
1478996000,kitchenalia
1055464000,frozen_food
1081089000,detergent
1184882000,vegetable
20139000,vegetable
1185279000,daily
1396600000,seasoned_food
1437167000,instant
1484575000,beverage
1529523000,grain
5721047001,chandlery
5750768001,chandlery
1055205000,H&B
1215826000,grain
1360361000,detergent
1483960000,frozen_food
5579823002,fiber_sundrygoods
1014428000,tea
1147323000,liquor
1226143000,daily
1247986000,detergent
1270169000,tea
1295763000,beverage
1339616000,tea
6830000,fish
30804000,beef
1142762000,beverage
1283360000,cracker
1395238000,frozen_food
20817000,prepared_food
26715000,fruit
31735000,prepared_food
1025748000,seasoned_food
1160896000,detergent
1248051000,stationery
1291880000,seasoned_food
1319019000,detergent
1529225000,cracker
1015295000,liquor
1046510000,frozen_food
1077414000,grain
1127476000,cracker
1139106000,kitchenalia
1306742000,detergent
1351915000,tea
1389333000,kitchenalia
1044761000,seasoned_food
1064716000,interior
25638000,prepared_food
1295152000,dried_seafood
1230973000,H&B
1308218000,H&B
1481983000,cracker
5755412001,chandlery
30808000,pork
1177478000,beverage
1181884000,detergent
1320474000,instant
1479786000,seasoned_food
26874000,prepared_food
1029189000,hygiene_product
1267509000,cracker
1399081000,frozen_food
1505297000,seasoned_food
1346918000,seasoned_food
1273513000,frozen_food
1298322000,frozen_food
1299291000,cracker
5583391001,chandlery
5663810001,chandlery
34042000,vegetable
1385203000,grain
5734057001,fiber_sundrygoods
5758981002,fiber_sundrygoods
1242347000,seasoned_food
1151049000,dried_seafood
1486726000,daily
5757927003,fiber_sundrygoods
1482939000,cracker
34043000,vegetable
1276852000,cracker
1294955000,instant
1151027000,cracker
1380745000,cracker
33967000,fruit
1216629000,instant
1236937000,stationery
7364000,vegetable
1281604000,instant
1522963000,frozen_food
6817000,fish
1381374000,cracker
1112343000,seasoned_food
1192125000,instant
1252212000,seasoned_food
1275353000,cracker
1401032000,daily
1061723000,beverage
1139138000,interior
1355554000,cracker
1107494000,beverage
1238398000,cracker
1238400000,cracker
1337675000,cracker
1341019000,cracker
1366598000,beverage
1389441000,cracker
1106135000,beverage
1388373000,frozen_food
1486727000,daily
1272349000,stationery
1284740000,hygiene_product
1306282000,seasoned_food
1355921000,hygiene_product
1528969000,H&B
14986000,fruit
1196941000,seasoned_food
1031569000,stationery
1133642000,interior
1172531000,stationery
1346946000,daily
1351809000,cracker
1484604000,grain
5685383001,chandlery
1529342000,cracker
21559000,beef
29738000,fruit
32758000,pork
32761000,pork
32764000,pork
1162631000,seasoned_food
1336446000,vehicle
1370587000,instant
25550000,prepared_food
1198236000,seasoned_food
1304789000,frozen_food
1355646000,frozen_food
1398473000,hygiene_product
1398474000,hygiene_product
1478554000,H&B
1035254000,cracker
1300650000,stationery
1528554000,pet&home_and_garden
5233730001,chandlery
5669780001,chandlery
21135000,beef
5735014001,underwear
1282191000,grain
1342490000,bathroom&cleaning
1368994000,hygiene_product
1383537000,instant
5648038004,fiber_sundrygoods
21575000,fruit
1093958000,kitchenalia
1227855000,interior
1083660000,cracker
1400140000,beverage
8225000,fish
1178617000,daily
1375157000,kitchenalia
1025760000,detergent
1259360000,detergent
1274326000,seasoned_food
1464735000,vegetable
1437076000,cracker
21631000,prepared_food
1201696000,liquor
1288792000,cracker
1349068000,bathroom&cleaning
5726718001,underwear
5726719002,underwear
24077000,fish
1069996000,grain
1285427000,beverage
1359297000,dried_seafood
1281602000,instant
1284404000,beverage
1142651000,tea
1154244000,H&B
1180096000,interior
16106000,fruit
1462168000,beverage
5632947001,underwear
5633527003,underwear
5669563003,underwear
1012292000,seasoned_food
1380639000,cracker
1380640000,cracker
5013432001,fiber_sundrygoods
5763486001,chandlery
1494565000,seasoned_food
50557000,fruit
1385327000,grain
1253788000,dried_seafood
1366587000,daily
1195794000,cracker
1501120000,detergent
24541000,prepared_food
32720000,prepared_food
1082386000,hygiene_product
1099172000,seasoned_food
1275613000,seasoned_food
1334624000,hygiene_product
1351711000,daily
1377260000,interior
1493138000,tea
1394040000,hygiene_product
30830000,beef
1481395000,liquor
1527161000,liquor
30741000,fish
1474057000,daily
1027317000,instant
1392608000,tea
1494408000,cracker
1127474000,cracker
1183915000,kitchenalia
1380744000,cracker
1287024000,cracker
1334650000,daily
1353513000,cracker
1388762000,daily
1393355000,instant
1126882000,instant
1133233000,frozen_food
1092859000,seasoned_food
1229158000,beverage
1528947000,cracker
24627000,vegetable
1252325000,detergent
7132000,prepared_food
1238049000,H&B
1283020000,seasoned_food
1283338000,dried_seafood
1298319000,H&B
1299702000,cracker
1357440000,cracker
1426867000,tea
1092447000,beverage
1098825000,stationery
1130886000,liquor
1301262000,liquor
1332048000,daily
1351032000,stationery
1205748000,seasoned_food
1214618000,instant
5096331001,sports
5754862001,fiber_sundrygoods
5758908004,fiber_sundrygoods
5758911002,fiber_sundrygoods
21699000,fruit
30720000,fish
1036274000,grain
1156664000,seasoned_food
1333909000,tea
1350963000,kitchenalia
1529392000,kitchenalia
1224216000,cracker
1339563000,cracker
1491578000,seasoned_food
1209855000,cracker
1331385000,vegetable
